19,2,7200,2,0,0,0.98732222222235
65,0,7200,0,0,0,0.8499763888888889
18,1,7200,0,0,0,0.0
56,0,7200,0,0,0,0.0
7,1,7200,3,0,0,0.4264048611111111
53,0,7200,0,610,0,1.867530034721704
4,2,7200,5,0,0,2.7531300088211608
37,1,7200,2,0,0,0.7970208333325681
38,1,7200,0,0,0,0.0
31,1,7200,0,0,0,2.4788255208327206
61,0,7200,2,0,0,1.9878129216268385
33,1,7200,0,0,0,0.42498819444444447
58,0,7200,4,0,0,1.3152232638889951
20,1,7200,2,0,0,0.2504444444444444
26,1,7200,1,0,0,2.5921051421952965
12,2,7200,0,0,0,0.42498819444444447
46,1,7200,0,0,0,0.0
6,1,7200,2,0,0,0.42498819444444447
28,2,7200,0,4083,0,2.5905139054229243
10,1,7200,1,0,0,0.49755694444463117
36,1,7200,0,0,0,0.0
62,0,7200,12,0,0,1.6021384259256295
9,2,7200,2,0,0,2.550704976851441
27,1,7200,2,0,0,2.588734366732302
42,1,7200,0,0,0,0.0
50,0,7200,0,1859,0,2.0329345543979107
3,2,7200,0,0,0,2.5963770688651246
29,1,7200,2,0,0,2.5912920304228093
15,1,7200,2,0,0,0.42498819444444447
41,1,7200,0,0,0,0.0
63,0,7200,4,0,0,0.882351388888889
47,1,7200,0,0,0,0.42498819444444447
60,0,7200,2,0,0,2.039558498677105
49,1,7200,0,0,0,0.9080656250001538
54,0,7200,0,0,0,0.0
34,1,7200,0,0,0,1.2673909722220262
66,0,7200,0,0,0,0.0
32,1,7200,1,0,0,1.597744444444028
48,1,7200,1,0,0,2.3864432291658337
11,1,7200,0,0,0,0.9739451388890608
49,1,10800,0,0,0,0.5145705208334204
31,1,10800,0,1,0,2.3269201099528716
64,0,10800,0,0,0,0.0
16,1,10800,0,0,0,2.427913344906561
50,0,10800,0,10089,0,1.8423445345289307
38,1,10800,0,0,0,0.0
2,1,10800,1,22327,0,2.5044837040401644
66,0,10800,0,0,0,0.0
0,2,10800,2,0,0,2.4531254494105577
32,1,10800,1,1,0,1.8066787962953335
22,1,10800,0,0,0,2.4315874251535075
57,0,10800,2,21707,0,0.4816532870370371
9,2,10800,0,1824,4,2.436437407406818
7,2,10800,1,0,0,0.7388544212962963
4,1,10800,1,0,0,2.5317612814458994
25,1,10800,2,2,8,2.519741747233722
43,1,10800,1,0,0,0.30049845679005777
26,2,10800,1,1682,0,2.438093211529278
34,1,10800,1,2373,0,1.6312865740733302
53,0,10800,0,4661,0,1.6708406307862784
18,1,10800,0,0,0,0.0
33,1,10800,0,0,0,0.24082664351851854
62,0,10800,4,9418,1,1.4935785223758886
8,1,10800,0,0,0,0.6910570833333268
45,1,10800,0,1,0,2.2928042303231324
21,1,10800,1,0,0,0.04392532407417988
27,1,10800,0,1,1,2.465173978449466
63,0,10800,2,0,0,0.6498662500000001
12,2,10800,1,0,0,0.9106666898147232
24,2,10800,0,0,0,0.7019562731481481
55,0,10800,2,0,0,0.5521817361111111
11,1,10800,0,0,0,0.7034877546296295
59,0,10800,0,0,0,1.7140980748450647
51,0,10800,0,0,0,0.0
23,1,10800,2,0,1,0.24082664351851854
20,1,10800,2,0,0,0.1419185185185185
28,1,10800,2,4084,1,2.509983903869498
54,0,10800,0,0,0,0.0
42,1,10800,0,0,0,0.0
1,1,10800,2,0,0,2.5025230535806102
61,0,10800,6,1057,0,1.816541145006306
13,1,10800,0,0,0,0.16852312499999247
35,1,10800,0,1,1,2.2252972222210237
40,1,10800,0,0,0,0.0
39,1,10800,0,0,0,0.0
52,0,10800,4,12657,0,1.690760949459368
6,2,10800,2,0,0,0.24082664351851854
47,1,10800,1,0,0,1.145365841049317
41,1,10800,0,0,0,0.0
10,1,10800,1,0,0,0.281948935185291
30,1,10800,1,1,0,2.3165922029310404
44,1,10800,0,0,0,0.0
3,1,10800,2,0,0,2.452425601368735
60,0,10800,2,770,0,1.860078673665949
19,2,10800,2,0,0,0.559482592592665
65,0,10800,0,0,0,0.7333590740740741
58,0,10800,2,36002,0,0.7452931828704306
56,0,10800,0,0,0,0.0
29,1,10800,0,0,6,2.482337243165067
36,1,10800,0,0,0,0.0
17,1,10800,2,0,1,0.3214589814815539
15,1,10800,0,0,0,0.33192849537037045
37,1,10800,1,0,0,1.3622418981470894
14,2,10800,2,0,0,0.7168668865740188
5,2,10800,2,0,0,0.3958697916666714
46,1,10800,0,0,0,0.0
48,1,10800,1,1,0,2.2533344965265787
29,1,14400,1,0,6,2.3452965897396636
52,0,14400,2,21658,0,1.5799683460208043
20,1,14400,2,0,0,0.09047305555555554
24,1,14400,0,0,0,0.4474971241319444
36,1,14400,0,0,0,0.0
55,0,14400,4,23259,0,0.4784603185763888
3,1,14400,2,0,0,2.3082603177926666
18,1,14400,0,0,0,0.0
57,0,14400,2,21707,0,0.3070539704861111
63,0,14400,4,0,0,0.5208109149305555
48,1,14400,1,1,0,2.110348431277668
27,1,14400,0,1,1,2.3101735352691533
60,0,14400,4,45613,2,1.6958083389857037
1,1,14400,0,6982,3,2.370120570499973
8,2,14400,0,0,0,0.44054889062499586
9,2,14400,0,1824,4,1.5532288472218463
56,0,14400,0,0,0,0.0
62,0,14400,2,16118,1,1.4946829667961496
38,1,14400,0,0,0,0.0
23,2,14400,2,0,2,0.31504781857638886
61,0,14400,6,9882,0,1.6825024452191197
12,2,14400,1,0,0,0.5805500147568861
2,1,14400,0,54619,0,2.3385053037029415
30,1,14400,1,1,0,2.1745242886273317
64,0,14400,0,0,0,0.0
35,1,14400,0,1,1,2.0950806828690873
31,1,14400,1,1,0,2.1672942089834732
47,1,14400,0,0,0,0.9700549829281621
33,1,14400,0,0,0,0.15352698524305555
34,1,14400,0,9867,0,1.7391208854158242
54,0,14400,0,0,0,0.0
32,1,14400,1,1,0,1.8259272928229615
58,0,14400,0,45137,0,0.47512440407989953
25,1,14400,0,2,8,2.397725181192192
22,1,14400,0,0,0,2.29082789571671
37,1,14400,1,0,0,1.558346918401595
13,1,14400,0,0,0,0.34019043663193965
41,1,14400,0,0,0,0.0
14,2,14400,3,0,0,0.5676953485242704
43,1,14400,0,0,0,0.4314520254628843
4,1,14400,2,0,0,2.363475594699311
7,2,14400,1,0,0,0.47101969357638884
59,0,14400,0,5857,0,1.5584067646115873
16,1,14400,0,0,0,2.2895573541368197
51,0,14400,0,0,0,0.0
65,0,14400,0,0,0,0.4675164097222222
0,2,14400,2,17165,0,2.325086249780151
44,1,14400,0,0,0,0.0
49,1,14400,0,0,0,0.3280387070313055
50,0,14400,0,18140,0,1.6571415157619966
26,2,14400,2,3866,0,2.3207950374289714
15,1,14400,3,0,0,0.7270625
53,0,14400,0,8540,0,1.48393937434812
19,1,14400,2,0,0,0.35667015277782393
6,2,14400,2,0,1,0.15352698524305555
17,1,14400,2,0,1,0.20493010069449058
42,1,14400,0,0,0,0.0
45,1,14400,0,1,0,2.140796171656964
46,1,14400,0,0,0,0.0
10,1,14400,1,0,0,0.179742446180623
39,1,14400,0,0,0,0.0
21,1,14400,1,0,0,0.028002394097289673
28,1,14400,0,4084,1,2.3907872693411485
66,0,14400,0,0,0,0.0
40,1,14400,0,0,0,0.0
5,2,14400,2,0,0,0.49775588107639185
11,1,14400,0,0,0,0.44847344357638885
12,2,18000,1,0,0,0.3947740100346825
38,1,18000,0,0,0,0.0
54,0,18000,0,0,0,0.0
46,1,18000,0,0,0,0.0
62,0,18000,2,25596,1,1.4373925655697164
16,1,18000,0,0,0,2.147767148961415
48,1,18000,1,3,1,1.9774688746146747
49,1,18000,0,0,0,0.22306632078128774
44,1,18000,0,0,0,0.0
56,0,18000,0,0,0,0.0
37,1,18000,1,0,0,1.612869423031794
5,2,18000,2,0,0,0.33847399913194653
66,0,18000,0,0,0,0.0
31,1,18000,0,1,0,2.042726192143946
3,1,18000,0,0,0,2.158577479062309
9,2,18000,0,1824,4,1.0561956161108554
22,1,18000,0,0,0,2.1496298209394205
21,1,18000,1,0,0,0.019041627986156977
30,1,18000,1,1,0,2.0306520718223533
52,0,18000,2,31129,0,1.4932896697387616
65,0,18000,0,0,0,0.3179111586111111
1,2,18000,1,26008,3,2.2512384745092016
23,1,18000,2,0,2,0.21423251663194443
45,1,18000,0,1,3,1.984003063394171
41,1,18000,0,0,0,0.0
33,1,18000,0,0,0,0.10439834996527778
26,2,18000,0,6492,4,2.1892755262456287
11,1,18000,0,0,0,0.3049619416319444
15,1,18000,3,0,0,0.4944025
60,0,18000,2,92213,2,1.5571214363835026
13,1,18000,0,0,0,0.23132949690971896
0,1,18000,2,36523,0,2.1696846683693742
51,0,18000,0,0,0,0.0
43,1,18000,1,0,0,0.51822978472216
20,1,18000,2,0,0,0.06152167777777776
36,1,18000,0,0,0,0.0
39,1,18000,0,0,0,0.0
8,2,18000,0,0,0,0.2995732456249972
29,1,18000,2,1,6,2.2085438040391003
18,1,18000,0,0,0,0.0
14,2,18000,3,0,0,0.38603283699650387
61,0,18000,2,23477,0,1.5861353929078614
17,1,18000,2,0,1,0.1393524684722536
24,1,18000,0,0,0,0.3042980444097222
63,0,18000,4,0,0,0.35415142215277773
34,1,18000,0,22834,0,1.7378558131940889
47,1,18000,1,0,0,0.8844797957985489
50,0,18000,2,24770,0,1.489262753866695
2,1,18000,1,87153,2,2.2375020218620936
40,1,18000,0,0,0,0.0
64,0,18000,0,0,0,0.0
42,1,18000,0,0,0,0.0
53,0,18000,2,12725,0,1.308934885668528
32,1,18000,1,35228,0,1.7842500035644295
57,0,18000,2,21707,0,0.20879669993055555
19,2,18000,2,0,0,0.24253570388892026
35,1,18000,1,2,1,1.9663272717587987
6,2,18000,2,0,1,0.10439834996527778
25,1,18000,0,3,9,2.217248202576184
55,0,18000,4,59268,0,0.3253530166319444
10,1,18000,1,0,0,0.12222486340282364
4,1,18000,2,772,0,2.2482964015467646
7,2,18000,1,0,0,0.3202933916319445
28,1,18000,2,4085,1,2.2124757201365304
59,0,18000,4,13112,2,1.4108108823437313
27,1,18000,3,2,2,2.158085126999339
58,0,18000,0,45137,0,0.3230845947743317
16,1,21600,0,0,0,2.0137062058239232
51,0,21600,0,0,0,0.0
20,1,21600,2,0,0,0.043577855092592585
0,1,21600,0,77241,0,2.0279297265157
2,1,21600,2,167616,3,2.074934456844397
17,1,21600,2,0,1,0.09870799850117963
40,1,21600,0,0,0,0.0
58,0,21600,0,45137,0,0.2288515879651516
46,1,21600,0,0,0,0.0
31,1,21600,0,1,0,1.959683122698491
23,1,21600,2,0,2,0.15174803261429398
4,1,21600,2,19032,2,2.0832979140595724
66,0,21600,0,0,0,0.0
44,1,21600,0,0,0,0.0
21,1,21600,1,0,0,0.01348781982352786
35,1,21600,0,2,1,1.844467697126829
54,0,21600,0,0,0,0.0
41,1,21600,0,0,0,0.0
22,1,21600,0,0,0,2.015456771314461
30,1,21600,1,1,0,1.8953519305050401
5,2,21600,2,0,0,0.23975241605179543
52,0,21600,0,41588,0,1.3882902290285366
63,0,21600,4,0,0,0.25085725735821757
55,0,21600,4,95276,0,0.23045838678096064
50,0,21600,4,31467,0,1.38034150602129
49,1,21600,0,0,0,0.15800531055341216
39,1,21600,0,0,0,0.0
53,0,21600,0,14629,0,1.2328374598670453
14,2,21600,3,0,0,0.2734399262058569
26,2,21600,0,8742,4,2.0568871287105277
1,2,21600,0,64035,6,2.0839256324076985
61,0,21600,2,72550,1,1.4778356519874118
38,1,21600,0,0,0,0.0
28,1,21600,1,4085,1,2.0482351827168084
10,1,21600,1,0,0,0.0865759449103334
15,1,21600,3,0,0,0.35020177083333337
42,1,21600,0,0,0,0.0
47,1,21600,1,0,0,0.6265065220239721
36,1,21600,0,0,0,0.0
13,1,21600,0,0,0,0.16385839364438426
60,0,21600,4,169822,2,1.4511846395728205
7,2,21600,1,0,0,0.22687448573929397
3,1,21600,0,16645,4,2.0207342791515845
64,0,21600,0,0,0,0.0
24,1,21600,0,0,0,0.21554444812355322
32,1,21600,1,116225,0,1.7164986136373153
56,0,21600,0,0,0,0.0
27,1,21600,4,2,2,2.0213640019958365
9,2,21600,0,1824,4,0.7481385614118559
11,1,21600,0,0,0,0.21601470865596062
37,1,21600,1,0,0,1.6006100542783859
18,1,21600,0,0,0,0.0
57,0,21600,2,21707,0,0.14789766245081018
59,0,21600,2,31480,2,1.298058658783747
8,2,21600,0,0,0,0.21219771565103965
33,1,21600,0,0,0,0.07394883122540509
19,2,21600,2,0,0,0.17179612358798518
62,0,21600,2,61396,2,1.3529124808595276
45,1,21600,1,1,3,1.8577775670901313
25,1,21600,2,3,9,2.0547810184924584
43,1,21600,1,0,0,0.3670794308448633
48,1,21600,1,3,1,1.8532793417423492
34,1,21600,0,38732,0,1.6904161547171592
6,2,21600,2,0,1,0.07394883122540509
29,1,21600,0,1,6,2.0461413287880155
12,2,21600,1,0,0,0.2796315904412334
65,0,21600,0,0,0,0.22518707068287036
23,1,25200,2,0,2,0.11055928090469988
16,1,25200,0,0,0,1.8883289393762388
63,0,25200,4,0,0,0.18276743036098708
9,2,25200,0,1824,4,0.5450723804572093
34,1,25200,0,56574,0,1.6224170873265114
14,2,25200,3,0,0,0.19922051766426715
61,0,25200,4,177952,2,1.3746424659463232
36,1,25200,0,0,0,0.0
27,1,25200,2,2,2,1.894461445785991
41,1,25200,0,0,0,0.0
4,1,25200,2,62059,2,1.954312686593279
25,1,25200,1,3,9,1.9290193322203406
26,2,25200,0,10019,4,1.9072855373132633
56,0,25200,0,0,0,0.0
2,1,25200,2,282455,7,1.9496940082790584
33,1,25200,0,0,0,0.05387700560708085
59,0,25200,0,70289,4,1.2469262688605227
19,2,25200,2,0,0,0.12516574718553206
49,1,25200,0,0,0,0.11511815483177171
48,1,25200,1,3,1,1.7361430045404505
60,0,25200,4,280779,2,1.3658379397447993
32,1,25200,1,196962,0,1.6366432359686844
64,0,25200,0,0,0,0.0
66,0,25200,0,0,0,0.0
46,1,25200,0,0,0,0.0
12,2,25200,1,0,0,0.20373158732147006
43,1,25200,1,0,0,0.267443585329829
38,1,25200,0,0,0,0.0
44,1,25200,0,0,0,0.0
15,1,25200,3,0,0,0.25514700446428573
6,2,25200,2,0,1,0.05387700560708085
40,1,25200,0,0,0,0.0
62,0,25200,2,131381,2,1.2614170726956444
10,1,25200,1,0,0,0.0630767598632429
54,0,25200,0,0,0,0.0
21,1,25200,1,0,0,0.009826840157141725
52,0,25200,0,51623,0,1.286253611969999
45,1,25200,0,1,3,1.746148835667467
11,1,25200,0,0,0,0.15738214487791416
7,2,25200,1,0,0,0.16529426818148563
13,1,25200,0,0,0,0.11938254394090855
17,1,25200,2,0,1,0.07191582747943087
20,1,25200,2,0,0,0.03174958013888888
28,1,25200,1,4085,1,1.9185653357320196
57,0,25200,2,21707,0,0.1077540112141617
22,1,25200,0,0,0,1.8902227376198284
42,1,25200,0,0,0,0.0
0,1,25200,0,147661,0,1.8967691093642411
1,2,25200,0,121680,6,1.9544232649876552
29,1,25200,2,1,6,1.9036276043613145
31,1,25200,0,1,0,1.865479945744403
51,0,25200,0,0,0,0.0
50,0,25200,0,37994,0,1.320494668468299
5,2,25200,2,9544,0,0.17467676026630807
39,1,25200,0,0,0,0.0
35,1,25200,0,2,1,1.7265553671671094
55,0,25200,4,131282,0,0.16790539608327132
24,1,25200,0,0,0,0.15703952649001734
3,1,25200,0,37341,4,1.9106350692933072
18,1,25200,0,0,0,0.0
58,0,25200,0,45137,0,0.16673472837461045
47,1,25200,1,0,0,0.4564547517603225
53,0,25200,2,18265,0,1.1808463364546555
30,1,25200,2,1,0,1.7704786287340841
65,0,25200,0,0,0,0.1640648657832341
37,1,25200,2,0,0,1.556452206213395
8,2,25200,0,0,0,0.15460119283147175
25,1,28800,2,4,9,1.8025327691277409
30,1,28800,2,5091,0,1.6559608412330096
20,1,28800,2,0,0,0.023613750228298605
24,1,28800,0,0,0,0.11679814782695039
1,2,28800,0,204113,6,1.823606660147485
49,1,28800,0,0,0,0.08561912765613021
11,1,28800,0,0,0,0.11705297025294867
32,1,28800,1,277105,0,1.552319263234166
36,1,28800,0,0,0,0.0
4,1,28800,2,91238,2,1.8319955276368698
60,0,28800,2,403566,2,1.2920932802563931
33,1,28800,0,0,0,0.04007102292026638
46,1,28800,0,0,0,0.0
31,1,28800,1,1,0,1.7703563024058582
27,1,28800,0,3,3,1.7781542246096067
52,0,28800,2,60023,0,1.2031792315420602
15,1,28800,3,0,0,0.1897655845703125
35,1,28800,0,2,1,1.621220982572305
6,2,28800,2,0,1,0.04007102292026638
7,2,28800,1,0,0,0.1229376119599799
18,1,28800,0,0,0,0.0
45,1,28800,0,1,3,1.6468242381951765
9,2,28800,0,1824,4,0.4053975829650494
17,1,28800,2,0,1,0.05348739668782671
63,0,28800,4,0,0,0.13593327633098415
28,1,28800,2,4085,1,1.7909068163196216
47,1,28800,1,0,0,0.33948822162173986
38,1,28800,0,0,0,0.0
54,0,28800,0,0,0,0.0
66,0,28800,0,0,0,0.0
56,0,28800,0,0,0,0.0
23,1,28800,2,0,2,0.08222846517287054
34,1,28800,0,73506,0,1.547405694810938
41,1,28800,0,0,0,0.0
65,0,28800,0,0,0,0.12202324392628036
14,2,28800,3,0,0,0.14817026001279868
39,1,28800,0,0,0,0.0
29,1,28800,0,1,6,1.7850514999776754
42,1,28800,0,0,0,0.0
43,1,28800,1,0,0,0.19891116658906027
53,0,28800,0,21976,0,1.1366042891277246
0,1,28800,0,222369,0,1.7917071149595367
40,1,28800,0,0,0,0.0
57,0,28800,2,21707,0,0.08014204584053276
12,2,28800,1,0,0,0.15152536807034336
48,1,28800,1,3,1,1.6275532421619987
58,0,28800,0,45137,0,0.12400895422861649
64,0,28800,0,0,0,0.0
13,1,28800,0,0,0,0.08879076705605073
22,1,28800,0,0,0,1.7742852212906115
62,0,28800,4,196798,2,1.1714713970062773
21,1,28800,1,0,0,0.007308712366874158
50,0,28800,0,45882,0,1.2641233610625688
2,1,28800,2,386834,7,1.8204140439889784
3,1,28800,0,68104,4,1.7889082124172728
61,0,28800,4,341836,3,1.2834168283045448
16,1,28800,0,0,0,1.7713550653284686
26,2,28800,1,11900,7,1.794122336730422
8,2,28800,0,0,0,0.11498463716840712
51,0,28800,0,0,0,0.0
59,0,28800,0,112773,4,1.191795090127651
5,2,28800,2,28886,0,0.12991584044806664
19,2,28800,2,0,0,0.09309202446923946
37,1,28800,2,1,0,1.497386328372141
10,1,28800,1,0,0,0.04691334014828691
55,0,28800,4,167290,0,0.12487963833693302
44,1,28800,0,0,0,0.0
45,1,32400,0,1,3,1.5517258441679653
7,2,32400,1,0,0,0.09288619570309593
61,0,32400,6,501702,3,1.1978448699986666
15,1,32400,3,0,0,0.14337844167534722
8,2,32400,0,0,0,0.08687728141612983
21,1,32400,0,0,0,0.005522138232749363
37,1,32400,2,1,1,1.4104879516558178
47,1,32400,1,0,0,0.25650221189198125
32,1,32400,0,349392,0,1.4733471367490494
40,1,32400,0,0,0,0.0
54,0,32400,0,0,0,0.0
62,0,32400,4,268908,2,1.1002559807640753
2,1,32400,2,495742,7,1.7119644278868753
55,0,32400,4,203296,0,0.0943535045212383
25,1,32400,1,4,11,1.7047844692484175
53,0,32400,0,25913,0,1.074247160427994
28,1,32400,0,4086,2,1.700077172335374
1,1,32400,2,286181,6,1.7049246205894695
66,0,32400,0,0,0,0.0
24,1,32400,0,0,0,0.08824748946925141
29,1,32400,0,2,6,1.6768627794077218
58,0,32400,0,45137,0,0.0936956543060658
48,1,32400,2,4,1,1.5360381511280836
36,1,32400,0,0,0,0.0
63,0,32400,4,0,0,0.10270514211674357
19,2,32400,2,0,0,0.07033619626564759
57,0,32400,4,21707,0,0.0686968296967976
18,1,32400,0,0,0,0.0
46,1,32400,0,0,0,0.0
30,1,32400,2,92512,0,1.542945946549668
20,1,32400,2,0,0,0.017841500172492277
65,0,32400,0,0,0,0.09219533985541184
5,2,32400,2,47281,0,0.0981586350052059
16,1,32400,0,0,0,1.6653022928719097
41,1,32400,0,0,0,0.0
39,1,32400,0,0,0,0.0
56,0,32400,0,0,0,0.0
43,1,32400,1,0,0,0.1502884369784011
42,1,32400,0,0,0,0.0
51,0,32400,0,0,0,0.0
0,2,32400,2,289854,0,1.6968253366148878
59,0,32400,0,156434,4,1.1218746530281383
17,1,32400,2,0,1,0.04381393428759252
10,1,32400,2,0,0,0.04359069650710073
26,2,32400,0,13658,7,1.668554444203425
11,1,32400,0,0,0,0.08844002196889454
3,1,32400,0,104599,4,1.687741246090292
14,2,32400,3,0,0,0.11195086312078123
44,1,32400,0,0,0,0.0
27,1,32400,0,3,3,1.6693669661783601
34,1,32400,1,86931,0,1.4685943257466834
33,1,32400,0,0,0,0.030275883984201266
64,0,32400,0,0,0,0.0
31,1,32400,0,1,0,1.6764413060116825
35,1,32400,0,2,1,1.5256666500153848
49,1,32400,0,0,0,0.06469000756240949
52,0,32400,0,69842,0,1.1329894624542778
13,1,32400,0,0,0,0.06708635733123833
50,0,32400,0,53686,0,1.1970741196889345
9,2,32400,0,1824,4,0.3063003960180374
60,0,32400,2,527829,2,1.2211064798567135
6,2,32400,2,0,1,0.030275883984201266
23,1,32400,2,0,2,0.06212817368616885
38,1,32400,0,0,0,0.0
22,1,32400,0,0,0,1.66861321481518
4,1,32400,0,122460,2,1.7253569530392516
12,2,32400,1,0,0,0.11448583365314831
4,1,36000,0,156920,2,1.62554739899753
36,1,36000,0,0,0,0.0
61,0,36000,4,681012,4,1.1276766096184985
43,1,36000,1,0,0,0.11497065428847683
15,1,36000,3,0,0,0.10968450788164062
37,1,36000,0,1,1,1.355860644128552
56,0,36000,0,0,0,0.0
32,1,36000,0,364908,0,1.4152122725766088
66,0,36000,0,0,0,0.0
2,1,36000,3,613539,7,1.617545472519081
41,1,36000,0,0,0,0.10762222222222224
18,1,36000,0,0,0,0.0
45,1,36000,0,1,3,1.4606755485669554
60,0,36000,6,663293,4,1.148818818201736
57,0,36000,4,21707,0,0.13030022749582795
38,1,36000,0,0,0,0.0
28,1,36000,0,4086,2,1.591131120170465
42,1,36000,0,0,0,0.1081138888888889
35,1,36000,0,2,1,1.4365458205960087
44,1,36000,0,0,0,0.03197222222222222
9,2,36000,0,1824,4,0.23431980295379853
20,1,36000,3,0,0,0.10744319207640103
65,0,36000,0,0,0,0.07052943498939004
0,1,36000,2,341866,0,1.6039192309513828
7,2,36000,1,0,0,0.07105793971286839
47,1,36000,1,0,0,0.1962241920973656
49,1,36000,1,0,0,0.34780253553007456
5,2,36000,2,65834,0,0.12989009370392168
12,2,36000,1,0,0,0.08758166274465845
31,1,36000,2,1,0,1.5891512102105325
30,1,36000,1,155596,0,1.4491455935558077
29,1,36000,1,2,6,1.5938798873583842
11,1,36000,2,11228,0,0.28799137093925226
53,0,36000,0,31173,0,0.999991577727986
55,0,36000,4,245102,0,0.19289853160753367
46,1,36000,0,0,0,0.0
51,0,36000,0,0,0,0.0
64,0,36000,0,0,0,0.0
26,1,36000,0,13658,8,1.5776051897488124
62,0,36000,4,339531,2,1.0319548229007094
34,1,36000,2,108407,0,1.378386588898453
1,2,36000,2,370669,7,1.5984611310478567
48,1,36000,1,4,1,1.4781590772114668
3,1,36000,3,150375,10,1.5984158129742139
25,1,36000,0,4,11,1.6055911606421647
13,1,36000,0,0,0,0.12051967446964486
54,0,36000,0,0,0,0.0
6,2,36000,2,133673,1,0.02316105124791397
40,1,36000,0,0,0,0.0
23,1,36000,3,0,2,0.13558638620325253
33,1,36000,0,0,0,0.1458957734701387
24,1,36000,0,0,0,0.11611065155896431
14,2,36000,3,0,0,0.08564241028739764
19,1,36000,2,0,0,0.3025804793847771
21,1,36000,0,0,0,0.004224435748053263
17,1,36000,2,0,1,0.10960696528556382
22,1,36000,0,0,0,1.569787314409333
39,1,36000,0,0,0,0.0
59,0,36000,0,208739,4,1.0557480100299652
50,0,36000,0,63885,0,1.1282176182290138
27,2,36000,2,2631,3,1.5711288309788944
16,1,36000,0,0,0,1.5685171371901072
